,Date,Sum_GAP,Sum_Others,Sum_Kitchen,Sum_Laundry,Sum_Heater_AC,forecastAC,forecastK,forecastL,forecastTotal,OnlyforecastAC,OnlyforecastK,OnlyforecastL,OnlyforecastTotal
1259,15/6/2010,20399.43333,9767.433333,0,488,10144,9490.664718,1211.267455,406.2663753,17366.34373,9490.664718,1211.267455,406.2663753,17366.34373
1260,16/6/2010,29468.2,12258.2,1875,4999,10336,9932.934285,1286.727526,1349.00679,19586.58301,9932.934285,1286.727526,1349.00679,19586.58301
1261,17/6/2010,17133.63333,8135.633333,0,488,8510,9893.823826,1682.625273,1767.122003,19792.65751,9893.823826,1682.625273,1767.122003,19792.65751
1262,18/6/2010,22205.26667,8797.266667,977,454,11977,9256.856545,1223.326782,316.4878614,16977.34973,9256.856545,1223.326782,316.4878614,16977.34973
1263,19/6/2010,23603.66667,9861.666667,2385,1803,9554,10544.41127,1380.219329,826.4826015,18817.13724,10544.41127,1380.219329,826.4826015,18817.13724
1264,20/6/2010,27875.83333,10322.83333,1021,4195,12337,11530.13518,2599.014764,1441.918887,23594.57866,11530.13518,2599.014764,1441.918887,23594.57866
1265,21/6/2010,27681.5,9153.5,3824,3525,11179,9514.033262,2803.571341,2117.77319,23407.0466,9514.033262,2803.571341,2117.77319,23407.0466
1266,22/6/2010,25343.13333,8969.133333,968,6176,9230,9561.884035,1159.013633,473.6371511,17069.2666,9561.884035,1159.013633,473.6371511,17069.2666
1267,23/6/2010,24034.4,6606.4,5740,1500,10188,9961.268032,1215.452429,1414.228135,19266.88019,9961.268032,1215.452429,1414.228135,19266.88019
1268,24/6/2010,18263,8317,973,883,8090,9868.211101,1592.067662,1826.512136,19431.17716,9868.211101,1592.067662,1826.512136,19431.17716
1269,25/6/2010,18323.96667,7168.966667,0,689,10466,9167.416055,1113.645403,366.4833312,16556.25908,9167.416055,1113.645403,366.4833312,16556.25908
1270,26/6/2010,16360.33333,6279.333333,921,1221,7939,10382.73294,1251.98519,863.7343095,18320.4586,10382.73294,1251.98519,863.7343095,18320.4586
1271,27/6/2010,18999.4,7880.4,2665,764,7690,11289.53289,2453.191414,1463.380912,23008.66652,11289.53289,2453.191414,1463.380912,23008.66652
1272,28/6/2010,24522.33333,11197.33333,0,809,12516,9189.751219,2641.483682,2120.782031,22720.99128,9189.751219,2641.483682,2120.782031,22720.99128
1273,29/6/2010,22788.26667,10801.26667,1746,1978,8263,9151.250604,982.3061824,455.9793081,16275.21194,9151.250604,982.3061824,455.9793081,16275.21194
1274,30/6/2010,23068.93333,16650.93333,398,806,5214,9463.792214,1026.038209,1374.194311,18360.24552,9463.792214,1026.038209,1374.194311,18360.24552
1275,1/7/2010,22483.36667,13247.36667,877,921,7438,9285.618476,1392.06923,1762.936743,18410.77638,9285.618476,1392.06923,1762.936743,18410.77638
1276,2/7/2010,19015.46667,10924.46667,822,932,6337,8503.622696,905.3297543,278.768426,15424.31317,8503.622696,905.3297543,278.768426,15424.31317
1277,3/7/2010,18667.9,11548.9,0,968,6151,9643.757544,1037.694457,751.8575459,17082.50076,9643.757544,1037.694457,751.8575459,17082.50076
1278,4/7/2010,25634.8,17373.8,860,804,6597,10483.34917,2235.271442,1327.887556,21673.34285,10483.34917,2235.271442,1327.887556,21673.34285
1279,5/7/2010,18566.5,9975.5,841,837,6913,8326.084311,2422.212646,1962.761558,21299.76283,8326.084311,2422.212646,1962.761558,21299.76283
1280,6/7/2010,16765.56667,7543.566667,0,771,8451,8241.322832,763.8254041,277.0275251,14781.96738,8241.322832,763.8254041,277.0275251,14781.96738
1281,7/7/2010,13913.13333,6512.133333,879,760,5762,8520.02518,810.2873366,1176.362373,16810.83628,8520.02518,810.2873366,1176.362373,16810.83628
1282,8/7/2010,20210.86667,9544.866667,857,1350,8459,8321.299606,1180.727792,1548.668777,16822.48885,8321.299606,1180.727792,1548.668777,16822.48885
1283,9/7/2010,18057.96667,12076.96667,0,625,5356,7532.545556,699.766959,50.82978785,13815.29444,7532.545556,699.766959,50.82978785,13815.29444
1284,10/7/2010,19241.73333,8173.733333,907,1240,8921,8679.846053,838.9288873,513.2559827,15471.15626,8679.846053,838.9288873,513.2559827,15471.15626
1285,11/7/2010,19892.86667,10669.86667,848,594,7781,9540.27636,2043.942009,1081.789716,20077.72497,9540.27636,2043.942009,1081.789716,20077.72497
1286,12/7/2010,18492.9,9678.9,1724,646,6444,7416.896571,2238.561852,1712.407377,19736.97035,7416.896571,2238.561852,1712.407377,19736.97035
1287,13/7/2010,23035.23333,10042.23333,2273,2826,7894,7378.080472,587.6956286,25.64505555,13267.57527,7378.080472,587.6956286,25.64505555,13267.57527
1288,14/7/2010,23491.2,14254.2,1064,598,7575,7713.469788,641.1304539,927.0855404,15358.3747,7713.469788,641.1304539,927.0855404,15358.3747
1289,15/7/2010,27219.36667,15766.36667,1071,2179,8203,7580.55799,1017.628063,1304.46044,15442.98891,7580.55799,1017.628063,1304.46044,15442.98891
1290,16/7/2010,13667.6,9245.6,0,568,3854,6864.879077,541.476726,-185.5877466,12516.91622,6864.879077,541.476726,-185.5877466,12516.91622
1291,17/7/2010,13439.2,6804.2,0,541,6094,8090.452936,683.9162231,287.0508841,14258.91236,8090.452936,683.9162231,287.0508841,14258.91236
1292,18/7/2010,13533.96667,9092.966667,0,498,3943,9032.153089,1890.449095,867.8688125,18953.30988,9032.153089,1890.449095,867.8688125,18953.30988
1293,19/7/2010,13352.63333,6698.633333,0,549,6105,6990.76284,2084.672523,1512.4555,18698.70283,6990.76284,2084.672523,1512.4555,18698.70283
1294,20/7/2010,14263.73333,8526.733333,9,550,5178,7032.370347,431.4102216,-159.0639964,12310.4573,7032.370347,431.4102216,-159.0639964,12310.4573
1295,21/7/2010,17736.1,8943.1,2030,585,6178,7444.389867,480.4458501,758.4713335,14474.26717,7444.389867,480.4458501,758.4713335,14474.26717
1296,22/7/2010,19407.43333,11652.43333,0,2151,5604,7382.2114,850.6206087,1152.37389,14620.90017,7382.2114,850.6206087,1152.37389,14620.90017
1297,23/7/2010,19602.63333,8304.633333,897,2106,8295,6729.452262,366.3856025,-321.1175806,11743.39643,6729.452262,366.3856025,-321.1175806,11743.39643
1298,24/7/2010,15361.13333,9373.133333,0,2096,3892,8008.460329,499.2247527,167.7305624,13518.54275,8008.460329,499.2247527,167.7305624,13518.54275
1299,25/7/2010,18840.16667,7559.166667,0,3732,7549,8992.733069,1694.9615,764.0728582,18229.27305,8992.733069,1694.9615,764.0728582,18229.27305
1300,26/7/2010,14735.83333,8342.833333,0,2246,4147,6982.016815,1877.583716,1423.208444,17973.41737,6982.016815,1877.583716,1423.208444,17973.41737
1301,27/7/2010,15872.66667,10400.66667,907,523,4042,7041.735523,212.3663627,-234.9728383,11566.25776,7041.735523,212.3663627,-234.9728383,11566.25776
1302,28/7/2010,14377.56667,5800.566667,801,544,7232,7459.035174,249.5936169,694.515395,13694.10844,7459.035174,249.5936169,694.515395,13694.10844
1303,29/7/2010,9151.733333,4456.733333,0,537,4158,7389.445326,608.6434175,1098.874826,13789.06451,7389.445326,608.6434175,1098.874826,13789.06451
1304,30/7/2010,9187.666667,4566.666667,0,534,4087,6717.130865,114.5253311,-365.7015202,10846.18052,6717.130865,114.5253311,-365.7015202,10846.18052
1305,31/7/2010,9243.6,4423.6,0,548,4272,7965.383625,239.2879115,130.5381338,12544.90253,7965.383625,239.2879115,130.5381338,12544.90253
1306,1/8/2010,9261.066667,4440.066667,0,558,4263,8909.018203,1429.309204,732.8270197,17171.40491,8909.018203,1429.309204,732.8270197,17171.40491
1307,2/8/2010,9158.033333,4431.033333,0,536,4191,6849.436999,1609.105256,1396.598207,16827.25581,6849.436999,1609.105256,1396.598207,16827.25581
1308,3/8/2010,10253.53333,5630.533333,0,527,4096,6854.014604,-55.5633742,-258.0764132,10331.87164,6854.014604,-55.5633742,-258.0764132,10331.87164
1309,4/8/2010,9055.933333,4407.933333,0,532,4116,7212.088891,-13.98493566,674.0110305,12375.98095,7212.088891,-13.98493566,674.0110305,12375.98095
1310,5/8/2010,8891.266667,4361.266667,0,517,4013,7081.561747,353.5737611,1080.313247,12396.24492,7081.561747,353.5737611,1080.313247,12396.24492
1311,6/8/2010,8745.766667,4291.766667,0,507,3947,6349.084194,-127.6075181,-382.706958,9392.299607,6349.084194,-127.6075181,-382.706958,9392.299607
1312,7/8/2010,8791.266667,4303.266667,0,520,3968,7540.477398,14.69414521,114.9794367,11048.04748,7540.477398,14.69414521,114.9794367,11048.04748
1313,8/8/2010,8807.666667,4323.666667,0,526,3958,8433.055898,1226.926828,718.8789792,15653.85359,8433.055898,1226.926828,718.8789792,15653.85359
1314,9/8/2010,8917.733333,4360.733333,0,515,4042,6330.620124,1433.566336,1384.683019,15315.07456,6330.620124,1433.566336,1384.683019,15315.07456
1315,10/8/2010,9079.3,4413.3,0,525,4141,6302.770397,-199.7804507,-267.3037427,8854.384917,6302.770397,-199.7804507,-267.3037427,8854.384917
1316,11/8/2010,9033.366667,4373.366667,0,542,4118,6640.831788,-122.669155,668.3245055,10965.12509,6640.831788,-122.669155,668.3245055,10965.12509
1317,12/8/2010,8828.3,4332.3,0,514,3982,6504.394683,284.2550646,1079.175502,11085.82201,6504.394683,284.2550646,1079.175502,11085.82201
1318,13/8/2010,8904.9,4299.9,0,508,4097,5781.44756,-154.2116737,-378.182227,8217.150715,5781.44756,-154.2116737,-378.182227,8217.150715
1319,14/8/2010,9237.833333,4254.833333,0,512,4471,6998.755024,33.57313471,126.3322134,10043.16727,6998.755024,33.57313471,126.3322134,10043.16727
1320,15/8/2010,17599.76667,7956.766667,0,4361,5282,7934.148705,1293.391604,738.2208933,14853.47047,7934.148705,1293.391604,738.2208933,14853.47047
1321,16/8/2010,18828.83333,9507.833333,1530,463,7328,5891.49909,1548.981675,1413.113945,14751.72207,5891.49909,1548.981675,1413.113945,14751.72207
1322,17/8/2010,16303.36667,9134.366667,940,741,5488,5940.021143,-34.84377567,-228.8001284,8557.990656,5940.021143,-34.84377567,-228.8001284,8557.990656
1323,22/8/2010,1555.633333,1201.633333,0,54,300,6370.203399,91.52697756,717.7171547,10962.14363,6370.203399,91.52697756,717.7171547,10962.14363
1324,23/8/2010,12760.96667,6089.966667,0,565,6106,6340.365357,546.5962736,1140.060897,11398.4374,6340.365357,546.5962736,1140.060897,11398.4374
1325,24/8/2010,12049.13333,5796.133333,0,541,5712,5736.819262,154.3075014,-305.4507147,8862.572542,5736.819262,154.3075014,-305.4507147,8862.572542
1326,25/8/2010,16340.13333,5890.133333,969,522,8959,7084.288591,385.4701675,210.984316,11033.04213,7084.288591,385.4701675,210.984316,11033.04213
1327,26/8/2010,12620.86667,7004.866667,0,538,5078,8158.249757,1685.072896,834.5709593,16193.42765,8158.249757,1685.072896,834.5709593,16193.42765
1328,27/8/2010,33844.16667,12624.16667,930,7583,12707,6259.963742,1976.118728,1520.63529,16441.06861,6259.963742,1976.118728,1520.63529,16441.06861
1329,28/8/2010,24047.6,8429.6,2086,549,12983,6455.848866,422.7621178,-110.9334735,10589.56732,6455.848866,422.7621178,-110.9334735,10589.56732
1330,29/8/2010,27808,11174,3005,534,13095,7033.482526,574.0490677,844.8204625,13322.34832,7033.482526,574.0490677,844.8204625,13322.34832
1331,30/8/2010,24913.36667,10713.36667,940,1470,11790,7148.234711,1048.023008,1275.037599,14067.41843,7148.234711,1048.023008,1275.037599,14067.41843
1332,31/8/2010,22751.76667,10971.76667,2099,1723,7958,6683.50727,668.2868687,-164.1796271,11814.58901,6683.50727,668.2868687,-164.1796271,11814.58901
1333,1/9/2010,26555.3,9424.3,1947,1194,13990,8161.229046,905.4369745,356.803509,14236.98396,8161.229046,905.4369745,356.803509,14236.98396
1334,2/9/2010,23208.2,9994.2,929,500,11785,9354.271279,2204.381822,983.0813458,19613.4833,9354.271279,2204.381822,983.0813458,19613.4833
1335,3/9/2010,22440.23333,11230.23333,940,523,9747,7561.547861,2488.179935,1669.932317,20037.52399,7561.547861,2488.179935,1669.932317,20037.52399
1336,4/9/2010,29064,12484,2605,734,13241,7847.449745,921.1760998,37.26528804,14319.71547,7847.449745,921.1760998,37.26528804,14319.71547
1337,5/9/2010,22050.3,10238.3,1609,2732,7471,8497.899576,1052.737438,990.1250274,17141.48629,8497.899576,1052.737438,990.1250274,17141.48629
1338,6/9/2010,23714.6,9844.6,3164,532,10174,8667.027841,1501.351996,1415.809999,17929.9045,8667.027841,1501.351996,1415.809999,17929.9045
1339,7/9/2010,24197.56667,9517.566667,1929,922,11829,8237.443309,1091.180479,-29.35318834,15674.93202,8237.443309,1091.180479,-29.35318834,15674.93202
1340,8/9/2010,21730.2,13756.2,1,495,7478,9730.746984,1293.477006,484.5553991,18050.93469,9730.746984,1293.477006,484.5553991,18050.93469
1341,9/9/2010,20645.23333,9688.233333,1813,2128,7016,10919.9534,2553.892275,1102.968861,23339.0978,10919.9534,2553.892275,1102.968861,23339.0978
1342,10/9/2010,22135.13333,9742.133333,966,654,10773,9104.58374,2796.293734,1781.54836,23636.16911,9104.58374,2796.293734,1781.54836,23636.16911
1343,11/9/2010,24388.5,13035.5,930,1427,8996,9350.08015,1185.882497,140.6180083,17756.98815,9350.08015,1185.882497,140.6180083,17756.98815
1344,12/9/2010,26868.2,14092.2,1805,2080,8891,9943.828049,1272.908964,1085.657362,20388.02031,9943.828049,1272.908964,1085.657362,20388.02031
1345,13/9/2010,17938.66667,9129.666667,1301,798,6710,10041.78852,1676.750348,1504.40508,20962.04141,10041.78852,1676.750348,1504.40508,20962.04141
1346,14/9/2010,23844.63333,8995.633333,1874,2705,10270,9528.714875,1222.441272,53.61851053,18475.23648,9528.714875,1222.441272,53.61851053,18475.23648
1347,15/9/2010,16434.9,9518.9,0,898,6018,10928.6041,1382.073869,563.6237399,20608.53879,10928.6041,1382.073869,563.6237399,20608.53879
1348,16/9/2010,22328.96667,10241.96667,1038,739,10310,12017.04892,2602.081297,1180.220508,25649.86352,12017.04892,2602.081297,1180.220508,25649.86352
1349,17/9/2010,24960.13333,7783.133333,1954,5496,9727,10096.25675,2807.039765,1859.382871,25702.66336,10096.25675,2807.039765,1859.382871,25702.66336
1350,18/9/2010,20799.1,7284.1,982,754,11779,10234.38736,1162.769303,221.6810202,19588.26989,10234.38736,1162.769303,221.6810202,19588.26989
1351,19/9/2010,15326.66667,8863.666667,0,1307,5156,10721.49785,1220.035618,1172.762317,21999.24477,10721.49785,1220.035618,1172.762317,21999.24477
1352,20/9/2010,28047.2,10696.2,3323,766,13262,10716.09966,1598.616608,1600.445519,22373.89168,10716.09966,1598.616608,1600.445519,22373.89168
1353,21/9/2010,18522.93333,9874.933333,0,679,7969,10105.3036,1123.824977,161.473309,19713.19769,10105.3036,1123.824977,161.473309,19713.19769
1354,22/9/2010,25173.23333,9766.233333,2472,1167,11768,11415.20588,1267.903572,686.057963,21702.03483,11415.20588,1267.903572,686.057963,21702.03483
1355,23/9/2010,24164.36667,10386.36667,1021,755,12002,12423.18258,2477.307476,1319.784774,26631.28035,12423.18258,2477.307476,1319.784774,26631.28035
1356,24/9/2010,22133.2,10955.2,1739,773,8666,10432.86071,2676.50798,2018.314248,26606.28635,10432.86071,2676.50798,2018.314248,26606.28635
1357,25/9/2010,1766.766667,720.7666667,0,150,896,10513.41893,1031.098579,401.8085368,20449.16545,10513.41893,1031.098579,401.8085368,20449.16545
1358,28/9/2010,7840.433333,5813.433333,944,181,902,10955.50773,1091.505214,1375.420108,22852.11839,10955.50773,1091.505214,1375.420108,22852.11839
1359,29/9/2010,28073.76667,12799.76667,1579,648,13047,10917.79436,1477.064074,1826.396508,23251.95536,10917.79436,1477.064074,1826.396508,23251.95536
1360,30/9/2010,20804.63333,12045.63333,0,771,7988,10287.10907,1012.558085,410.846094,20647.07994,10287.10907,1012.558085,410.846094,20647.07994
1361,1/10/2010,25080.33333,11297.33333,1752,724,11307,11588.84542,1169.62834,958.2992579,22718.76537,11588.84542,1169.62834,958.2992579,22718.76537
1362,2/10/2010,32054.23333,13809.23333,3972,741,13532,12599.28183,2394.074057,1613.629381,27753.37989,12599.28183,2394.074057,1613.629381,27753.37989
1363,3/10/2010,30511.4,15209.4,5000,2564,7738,10620.59167,2609.675683,2331.774073,27850.989,10620.59167,2609.675683,2331.774073,27850.989
1364,4/10/2010,29599.33333,18916.33333,1709,722,8252,10720.19381,981.3208068,732.1816419,21827.7979,10720.19381,981.3208068,732.1816419,21827.7979
1365,5/10/2010,30910.4,15861.4,0,3012,12037,11186.732,1058.734524,1719.320271,24369.65551,11186.732,1058.734524,1719.320271,24369.65551
1366,6/10/2010,21924.26667,12326.26667,1016,527,8055,11176.68672,1460.577044,2179.803139,24906.76726,11176.68672,1460.577044,2179.803139,24906.76726
1367,7/10/2010,30165.9,14797.9,2159,543,12666,10574.59391,1010.999137,769.1738173,22430.87988,10574.59391,1010.999137,769.1738173,22430.87988
1368,8/10/2010,25174.26667,13573.26667,964,710,9927,11903.52133,1181.071152,1316.485845,24616.76249,11903.52133,1181.071152,1316.485845,24616.76249
1369,9/10/2010,26863,11187,959,1585,13132,12937.46746,2416.098717,1966.240204,29744.63463,12937.46746,2416.098717,1966.240204,29744.63463
1370,10/10/2010,33315.06667,18920.06667,3325,773,10297,10976.44794,2639.459351,2673.120702,29908.96341,10976.44794,2639.459351,2673.120702,29908.96341
1371,11/10/2010,27043.16667,12296.16667,1007,5006,8734,11085.91904,1015.739253,1056.451773,23921.08726,11085.91904,1015.739253,1056.451773,23921.08726
1372,12/10/2010,26328.2,14632.2,1104,780,9812,11552.82465,1094.471646,2020.715774,26462.88232,11552.82465,1094.471646,2020.715774,26462.88232
1373,13/10/2010,34564.76667,15372.76667,1988,611,16593,11532.26803,1494.239267,2452.68271,26961.61379,11532.26803,1494.239267,2452.68271,26961.61379
1374,14/10/2010,35585.36667,16322.36667,2583,2441,14239,10907.7811,1039.231451,1008.196516,24407.23117,10907.7811,1039.231451,1008.196516,24407.23117
1375,15/10/2010,26605.4,14280.4,712,827,10786,12201.84051,1200.671533,1516.751683,26473.92828,12201.84051,1200.671533,1516.751683,26473.92828
1376,16/10/2010,16666.9,8365.9,0,645,7656,13188.29383,2424.127725,2123.423935,31442.61596,13188.29383,2424.127725,2123.423935,31442.61596
1377,17/10/2010,17456.36667,11114.36667,995,666,4681,11167.46033,2633.341834,2783.595091,31409.72802,11167.46033,2633.341834,2783.595091,31409.72802
1378,18/10/2010,45231.4,16397.4,2234,10218,16382,11205.55502,993.3553074,1117.396802,25189.81705,11205.55502,993.3553074,1117.396802,25189.81705
1379,19/10/2010,32099.63333,17503.63333,1025,4110,9461,11590.72243,1054.234309,2030.210565,27469.15672,11590.72243,1054.234309,2030.210565,27469.15672
1380,20/10/2010,28799.4,15625.4,2154,690,10330,11479.6816,1435.15675,2409.777361,27680.49402,11479.6816,1435.15675,2409.777361,27680.49402
1381,21/10/2010,22586.63333,14383.63333,755,691,6757,10757.95576,960.952187,912.9615033,24820.21281,10757.95576,960.952187,912.9615033,24820.21281
1382,22/10/2010,27814.86667,13533.86667,1106,478,12697,11950.33679,1103.510753,1370.30308,26569.73287,11950.33679,1103.510753,1370.30308,26569.73287
1383,23/10/2010,38220.6,17135.6,3737,3883,13465,12833.24955,2309.074811,1927.923295,31217.79651,12833.24955,2309.074811,1927.923295,31217.79651
1384,24/10/2010,39842.46667,17082.46667,1982,7541,13237,10709.7818,2502.0482,2542.223492,30869.06814,10709.7818,2502.0482,2542.223492,30869.06814
1385,25/10/2010,19388.2,12099.2,0,541,6748,10649.03076,848.1031206,834.3032707,24346.50912,10649.03076,848.1031206,834.3032707,24346.50912
1386,26/10/2010,15765.06667,8288.066667,0,2488,4989,10942.05468,897.8868535,1710.435736,26344.75021,10942.05468,897.8868535,1710.435736,26344.75021
1387,27/10/2010,21004.63333,10677.63333,0,2058,8269,10748.43333,1271.091759,2059.153939,26304.61165,10748.43333,1271.091759,2059.153939,26304.61165
1388,28/10/2010,24388.76667,11571.76667,1103,2627,9087,9956.413291,792.9799194,537.9937081,23230.0385,9956.413291,792.9799194,537.9937081,23230.0385
1389,29/10/2010,20073.7,14361.7,1075,726,3911,11093.29063,935.7790082,978.0278643,24809.28181,11093.29063,935.7790082,978.0278643,24809.28181
1390,30/10/2010,35878.33333,17608.33333,2353,614,15303,11937.69826,2145.963427,1525.756617,29336.98391,11937.69826,2145.963427,1525.756617,29336.98391
1391,31/10/2010,24607.16667,16910.16667,1430,678,5589,9794.566064,2348.055865,2137.795394,28922.59892,9794.566064,2348.055865,2137.795394,28922.59892
1392,1/11/2010,23053,13673,0,634,8746,9734.406979,707.7295284,435.2858166,22392.61588,9734.406979,707.7295284,435.2858166,22392.61588
1393,2/11/2010,19851.36667,13493.36667,0,574,5784,10049.21897,775.5133642,1324.368133,24443.81152,10049.21897,775.5133642,1324.368133,24443.81152
1394,3/11/2010,21554.96667,12896.96667,1021,1108,6529,9899.008641,1170.863759,1693.269258,24517.68609,9899.008641,1170.863759,1693.269258,24517.68609
1395,4/11/2010,42585.76667,15077.76667,6029,11193,10286,9171.91324,718.6940267,199.051641,21617.35274,9171.91324,718.6940267,199.051641,21617.35274
1396,5/11/2010,28934.8,15534.8,0,790,12610,10394.57465,890.7781484,672.1578161,23428.71258,10394.57465,890.7781484,672.1578161,23428.71258
1397,6/11/2010,30090.13333,16352.13333,3255,680,9803,11344.43291,2133.042568,1258.315225,28242.57431,11344.43291,2133.042568,1258.315225,28242.57431
1398,7/11/2010,27896.93333,19306.93333,1026,621,6943,9324.707471,2369.380939,1913.242194,28163.14894,9324.707471,2369.380939,1913.242194,28163.14894
1399,8/11/2010,30425.66667,15745.66667,1087,555,13038,9403.718678,764.7716937,257.0803443,22010.38549,9403.718678,764.7716937,257.0803443,22010.38549
1400,9/11/2010,33701.63333,18521.63333,2097,583,12500,9870.838861,869.0003645,1194.891207,24473.37187,9870.838861,869.0003645,1194.891207,24473.37187
1401,10/11/2010,32442.23333,12250.23333,1026,5858,13308,9883.077272,1300.749674,1613.770561,24984.95068,9883.077272,1300.749674,1613.770561,24984.95068
1402,11/11/2010,29559.86667,17660.86667,3424,2216,6259,9325.274242,884.1482226,169.6250583,22538.81604,9325.274242,884.1482226,169.6250583,22538.81604
1403,12/11/2010,30613.7,17762.7,2054,489,10308,10720.55603,1090.193728,691.7452574,24810.91789,10720.55603,1090.193728,691.7452574,24810.91789
1404,13/11/2010,33719.56667,18226.56667,1051,589,13853,11842.71597,2364.064112,1324.738912,30081.82697,11842.71597,2364.064112,1324.738912,30081.82697
1405,14/11/2010,33973.2,19322.2,5344,549,8758,9991.287528,2628.950819,2023.264656,30445.48446,9991.287528,2628.950819,2023.264656,30445.48446
1406,15/11/2010,29123.03333,14908.03333,1075,4222,8918,10230.95952,1049.19376,406.4906315,24711.79527,10230.95952,1049.19376,406.4906315,24711.79527
1407,16/11/2010,25162.46667,16735.46667,0,478,7949,10847.62009,1174.019358,1378.615132,27560.28253,10847.62009,1174.019358,1378.615132,27560.28253
1408,17/11/2010,26367.2,15808.2,1153,491,8915,10995.03128,1621.644318,1826.002159,28414.94623,10995.03128,1621.644318,1826.002159,28414.94623
1409,18/11/2010,27535.86667,15422.86667,2175,489,9449,10555.10705,1215.835598,403.9758781,26261.58527,10555.10705,1215.835598,403.9758781,26261.58527
1410,19/11/2010,26173.33333,13776.33333,0,483,11914,12048.44395,1427.34226,941.4076259,28769.40384,12048.44395,1427.34226,941.4076259,28769.40384
1411,20/11/2010,36616.76667,17869.76667,4367,2947,11433,13246.76785,2701.212284,1582.658951,34213.54939,13246.76785,2701.212284,1582.658951,34213.54939
1412,21/11/2010,15015.16667,9731.166667,0,506,4778,11448.06068,2960.628618,2282.320562,34684.00163,11448.06068,2960.628618,2282.320562,34684.00163
1413,22/11/2010,34025.6,16924.6,4855,2110,10136,11716.01576,1370.043783,659.6715954,28988.26793,11716.01576,1370.043783,659.6715954,28988.26793
1414,23/11/2010,26292.26667,16352.26667,1871,458,7611,12336.1073,1478.914573,1619.196264,31805.09951,12336.1073,1478.914573,1619.196264,31805.09951
1415,24/11/2010,29937.46667,13769.46667,1096,2848,12224,12462.27516,1905.799557,2047.710883,32559.36989,12462.27516,1905.799557,2047.710883,32559.36989
1416,25/11/2010,23852.73333,17278.73333,1076,426,5072,11977.19742,1474.910067,601.1455088,30239.37429,11977.19742,1474.910067,601.1455088,30239.37429
1417,26/11/2010,24801.73333,13347.73333,1080,385,9989,13402.80001,1657.530604,1109.11417,32518.37119,13402.80001,1657.530604,1109.11417,32518.37119
